0.16 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.00005 0.062 0.255 0.104 0.244 3  
0.28 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0.0025 0.026 0.179 0.155 0.115 3  
0.56 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.0082 0.02 0.066 0.094 0.07 2  
0.31 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0008 0.026 0.113 0.091 0.123 3  
0.55 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0.0003 0.0206 0.076 0.101 0.076 3  
0.33 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.0003 0.025 0.107 0.092 0.116 3  
0.42 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00005 0.02 0.129 0.102 0.126 3  
0.26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.11118 0.099 0.11207 3  
0.69 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.109 0.103 0.106 3  
0.29 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.022 0.089 0.099 0.09 3  
0.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.036 0.301 0.175 0.172 3  
0.55 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0.0076 0.01 0.086 0.084 0.102 3  
0.29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.027 0.103 0.099 0.10383 3  
0.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.0048 0.024 0.114 0.084 0.135 3  
0.4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.016 0.095 0.099 0.096 3  
0.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.0017 0.019 0.146 0.119 0.123 3  
0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.02 0.121 0.104 0.116 3  
0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00208 0.014 0.119 0.098 0.121 3  
0.67 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.0002 0.009 0.075 0.073 0.102 3  
0.58 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.0208 0.106 0.094 0.113 3  
0.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.05 0.164 0.126 0.13 3  
0.32 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0.00025 0.025 0.105 0.104 0.1 3  
0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0011 0.022 0.112 0.098 0.115 3  
0.73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.047 0.011 0.052 0.09 0.058 1  
0.78 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.0007 0.016 0.102 0.123 0.083 3  
0.65 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0012 0.006 0.061 0.058 0.105 3  
0.72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0023 0.02 0.13 0.099 0.13103 3  
0.74 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0.0013 0.012 0.089 0.094 0.095 3  
0.49 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.02 0.094 0.097 0.098 3  
0.69 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0.0002 0.025 0.124 0.115 0.108 3  
0.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.018 0.157 0.09 0.175 3  
0.38 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0.0039 0.022 0.061 0.076 0.08 3  
0.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.144 0.094 0.154 3  
0.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.07 0.005 0.0029 0.104 0.0028 1  
0.42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031 0.008 0.013 0.119 0.011 1  
0.7 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0.0037 0.0206 0.069 0.083 0.083 3  
0.7 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.0009 0.0206 0.07 0.08 0.087 3  
0.3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.019 0.086 0.09 0.096 3  
0.28 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.02 0.115 0.092 0.124 3  
0.58 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.0002 0.0206 0.256 0.09 0.283 3  
0.65 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.019 0.134 0.098 0.137 3  
0.43 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.019 0.098 0.089 0.11 3  
0.63 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0.0002 0.009 0.11 0.082 0.134 3  
0.63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0009 0.0208 0.153 0.122 0.126 3  
0.63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0014 0.019 0.118 0.099 0.11895 3  
0.36 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00208 0.024 0.179 0.136 0.131 3  
0.71 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.016 0.122 0.081 0.152 3  
0.43 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.0206 0.197 0.108 0.182 3  
0.43 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0.0026 0.018 0.137 0.102 0.134 3  
0.5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.018 0.123 0.097 0.126 3  
0.42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0023 0.011 0.093 0.073 0.127 3  
0.55 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00208 0.008 0.075 0.077 0.098 3  
0.53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0031 0.024 0.087 0.094 0.093 3  
0.61 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.0002 0.038 0.252 0.113 0.222 3  
0.37 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.116 0.09 0.128 3  
0.45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.02 0.087 0.099 0.0877 3  
0.26 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0.011 0.0206 0.089 0.104 0.086 3  
0.26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.051 0.187 0.116 0.16 3  
0.84 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.007 0.137 0.084 0.164 3  
0.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0043 0.012 0.059 0.083 0.071 3  
0.62 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.0002 0.008 0.124 0.09 0.137 3  
0.67 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.019 0.109 0.103 0.106 3  
0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0028 0.022 0.105 0.091 0.115 3  
0.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0063 0.011 0.056 0.086 0.065 2  
0.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.013 0.111 0.094 0.118 3  
0.53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.025 0.004 0.039 0.061 0.064 1  
0.49 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.001 0.016 0.093 0.094 0.099 3  
0.01 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.11118 0.099 0.11207 3  
0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0009 0.033 0.156 0.167 0.093 3  
0.59 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.028 0.142 0.099 0.143 3  
0.56 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0.0022 0.014 0.088 0.077 0.114 3  
0.18 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.0208 0.12 0.112 0.107 3  
0.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0009 0.023 0.112 0.108 0.104 3  
0.69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0068 0.022 0.077 0.1 0.07692 2  
0.52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0009 0.027 0.114 0.131 0.087 3  
0.46 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0008 0.0208 0.108 0.091 0.119 3  
0.66 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.025 0.142 0.125 0.113 3  
0.66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.016 0.137 0.095 0.144 3  
0.36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0008 0.023 0.072 0.104 0.068 3  
0.63 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.052 0.085 0.061 3  
0.49 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0.0002 0.024 0.137 0.099 0.1381 3  
0.68 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.11118 0.099 0.11207 3  
0.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.11118 0.099 0.11207 3  
0.68 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.0016 0.025 0.099 0.109 0.09 3  
0.73 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.003 0.019 0.106 0.099 0.10685 3  
0.57 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.0001 0.024 0.081 0.089 0.091 3  
0.29 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.0013 0.009 0.074 0.071 0.104 3  
0.29 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.0002 0.009 0.054 0.076 0.072 3  
0.77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.016 0.084 0.087 0.097 3  
0.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0002 0.024 0.129 0.098 0.131 3  
0.62 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0011 0.017 0.105 0.102 0.103 3  
0.35 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.00189 0.022 0.081 0.096 0.084 3  
0.43 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001 0.0206 0.062 0.094 0.066 3  
0.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0004 0.024 0.102 0.112 0.092 3  
0.48 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0.0001 0.0206 0.119 0.091 0.131 3  
0.35 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0.0023 0.024 0.13 0.111 0.117 3  
0.78 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.11118 0.099 0.11207 3  
0.63 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0.0026 0.013 0.128 0.107 0.12 3  
0.52 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0011 0.027 0.159 0.119 0.134 3  
0.68 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001 0.018 0.08 0.077 0.104 3  
0.24 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0.0033 0.012 0.07 0.087 0.08 3  
0.63 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0004 0.014 0.115 0.102 0.113 3  
0.68 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0003 0.022 0.099 0.086 0.115 3  
0.61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0015 0.017 0.111 0.094 0.118 3  
0.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0007 0.016 0.129 0.107 0.121 3  
0.57 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.001 0.016 0.073 0.097 0.075 3  
0.57 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001 0.022 0.15 0.101 0.149 3  
0.59 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0023 0.02 0.074 0.069 0.107 3  
0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0003 0.031 0.129 0.099 0.13003 3  
0.25 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0004 0.023 0.107 0.094 0.114 3  
0.31 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0.00189 0.029 0.159 0.143 0.111 3  
0.36 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.095 0.076 0.125 3  
0.72 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0.0004 0.0206 0.186 0.124 0.15 3  
0.49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001 0.025 0.109 0.108 0.1 3  
0.71 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001 0.014 0.12 0.087 0.138 3  
0.34 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001 0.039 0.2 0.136 0.147 3  
0.29 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0.0001 0.031 0.142 0.177 0.08 3  
0.69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0008 0.024 0.073 0.097 0.075 3  
0.69 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0.00005 0.026 0.093 0.088 0.106 3  
0.52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0007 0.02 0.085 0.089 0.096 3  
0.32 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0.0005 0.03 0.167 0.182 0.092 3  
0.32 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.0001 0.019 0.126 0.076 0.163 3  
0.73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.016 0.076 0.081 0.094 3  
0.73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001 0.018 0.137 0.098 0.14 3  
0.73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001 0.02 0.192 0.102 0.188 3  
0.29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001 0.022 0.085 0.104 0.08 3  
0.51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.024 0.004 0.003 0.099 0.003 1  
0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0019 0.0206 0.152 0.113 0.135 3  
0.25 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.0049 0.0206 0.074 0.092 0.08 3  
0.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0024 0.0206 0.059 0.05 0.119 3  
0.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00005 0.014 0.139 0.088 0.157 3  
0.27 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.023 0.1 0.088 0.113 3  
0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.087 0.086 0.101 3  
0.33 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0.016 0.017 0.075 0.1 0.07492 2  
0.59 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0015 0.0208 0.077 0.072 0.107 3  
0.78 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.001 0.023 0.096 0.104 0.092 3  
0.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0015 0.028 0.13 0.116 0.111 3  
0.71 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0019 0.012 0.061 0.08 0.076 3  
0.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0016 0.017 0.076 0.065 0.116 3  
0.55 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00005 0.02 0.149 0.109 0.136 3  
0.62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0004 0.022 0.085 0.107 0.079 3  
0.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.11118 0.099 0.11207 3  
0.35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0206 0.11118 0.099 0.11207 3  
0.35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0015 0.02 0.093 0.101 0.093 3  
0.56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00189 0.0208 0.113 0.094 0.12 3  
0.26 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.0013 0.025 0.132 0.124 0.107 3  
0.74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.018 0.105 0.09 0.117 3  
0.92 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0.0003 0.0206 0.11118 0.099 0.11207 3  
0.79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00208 0.022 0.097 0.101 0.097 3  
0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0009 0.018 0.094 0.082 0.115 3  
0.42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0033 0.017 0.056 0.09 0.062 3  
0.76 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0003 0.023 0.146 0.1 0.146 3  
0.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0012 0.025 0.133 0.116 0.115 3  
0.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0003 0.0208 0.082 0.088 0.093 3  
0.75 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.015 0.121 0.08 0.153 3  
0.53 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0003 0.012 0.105 0.091 0.115 3  
0.46 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.0011 0.029 0.125 0.102 0.122 3  
0.7 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.0003 0.018 0.098 0.093 0.105 3  
